mac,domain,qtype,timestamp,total_queries,unique_domains,domain_diversity_ratio,qtype_1_count,qtype_28_count,qtype_other_count,qtype_1_ratio,qtype_28_ratio,active_hours,active_days,time_span_seconds,time_span_hours,queries_per_hour,avg_query_interval,std_query_interval,min_query_interval,max_query_interval,median_query_interval,top_domain_frequency,top_domain_ratio,peak_hour_queries,peak_hour_ratio,domain_entropy,query_burstiness,weekend_query_ratio,cluster,hour,day_of_week,is_weekend
c82d83a47e2f5fd4e028d3d0ce339d4a,54c900172974546e077fe41558669950,28,1760210536,230413,1752,0.0076037376363312,122911,105889,1613,0.5334377834583987,0.4595617434780155,24,7,2029932,563.87,408.6278752194655,8.810009895317952,398.4356202058883,0.0,98546.0,0.0,15054,0.0653348552382027,15930,0.0691367240563683,6.406148969451964,45.225331746521135,0.527366077434867,1,19,5,1
c82d83a47e2f5fd4e028d3d0ce339d4a,e4eaf27a746230eb9247eb6cb1c507b4,1,1760210551,230413,1752,0.0076037376363312,122911,105889,1613,0.5334377834583987,0.4595617434780155,24,7,2029932,563.87,408.6278752194655,8.810009895317952,398.4356202058883,0.0,98546.0,0.0,15054,0.0653348552382027,15930,0.0691367240563683,6.406148969451964,45.225331746521135,0.527366077434867,1,19,5,1
c82d83a47e2f5fd4e028d3d0ce339d4a,e4eaf27a746230eb9247eb6cb1c507b4,28,1760210551,230413,1752,0.0076037376363312,122911,105889,1613,0.5334377834583987,0.4595617434780155,24,7,2029932,563.87,408.6278752194655,8.810009895317952,398.4356202058883,0.0,98546.0,0.0,15054,0.0653348552382027,15930,0.0691367240563683,6.406148969451964,45.225331746521135,0.527366077434867,1,19,5,1
c82d83a47e2f5fd4e028d3d0ce339d4a,0a39dc006dc326d654eaa9d2c878b567,1,1760210554,230413,1752,0.0076037376363312,122911,105889,1613,0.5334377834583987,0.4595617434780155,24,7,2029932,563.87,408.6278752194655,8.810009895317952,398.4356202058883,0.0,98546.0,0.0,15054,0.0653348552382027,15930,0.0691367240563683,6.406148969451964,45.225331746521135,0.527366077434867,1,19,5,1
c82d83a47e2f5fd4e028d3d0ce339d4a,0a39dc006dc326d654eaa9d2c878b567,28,1760210554,230413,1752,0.0076037376363312,122911,105889,1613,0.5334377834583987,0.4595617434780155,24,7,2029932,563.87,408.6278752194655,8.810009895317952,398.4356202058883,0.0,98546.0,0.0,15054,0.0653348552382027,15930,0.0691367240563683,6.406148969451964,45.225331746521135,0.527366077434867,1,19,5,1
c82d83a47e2f5fd4e028d3d0ce339d4a,130840e8df7f250f1c18a8dfb011dfe6,1,1760210566,230413,1752,0.0076037376363312,122911,105889,1613,0.5334377834583987,0.4595617434780155,24,7,2029932,563.87,408.6278752194655,8.810009895317952,398.4356202058883,0.0,98546.0,0.0,15054,0.0653348552382027,15930,0.0691367240563683,6.406148969451964,45.225331746521135,0.527366077434867,1,19,5,1
c82d83a47e2f5fd4e028d3d0ce339d4a,130840e8df7f250f1c18a8dfb011dfe6,28,1760210566,230413,1752,0.0076037376363312,122911,105889,1613,0.5334377834583987,0.4595617434780155,24,7,2029932,563.87,408.6278752194655,8.810009895317952,398.4356202058883,0.0,98546.0,0.0,15054,0.0653348552382027,15930,0.0691367240563683,6.406148969451964,45.225331746521135,0.527366077434867,1,19,5,1
c82d83a47e2f5fd4e028d3d0ce339d4a,42fafc357e762cf0de78ddff814d7071,1,1760210592,230413,1752,0.0076037376363312,122911,105889,1613,0.5334377834583987,0.4595617434780155,24,7,2029932,563.87,408.6278752194655,8.810009895317952,398.4356202058883,0.0,98546.0,0.0,15054,0.0653348552382027,15930,0.0691367240563683,6.406148969451964,45.225331746521135,0.527366077434867,1,19,5,1
c82d83a47e2f5fd4e028d3d0ce339d4a,42fafc357e762cf0de78ddff814d7071,28,1760210592,230413,1752,0.0076037376363312,122911,105889,1613,0.5334377834583987,0.4595617434780155,24,7,2029932,563.87,408.6278752194655,8.810009895317952,398.4356202058883,0.0,98546.0,0.0,15054,0.0653348552382027,15930,0.0691367240563683,6.406148969451964,45.225331746521135,0.527366077434867,1,19,5,1
